Date,Development Activity,Dev. Activity Contributors Count,Dev. Activity (Cryptocurrency),Dev. Activity (Bitcoin)
2018-06-06T05:00:00.000Z,1,2,11.71,3.86
2018-06-06T06:00:00.000Z,1,1,12,4.43
2018-06-06T07:00:00.000Z,0.86,1,13,4.43
2018-06-06T08:00:00.000Z,0.86,0,12.29,4.43
2018-06-06T09:00:00.000Z,1,1,11.43,3.57
2018-06-06T10:00:00.000Z,0.86,0,11.57,3.71
2018-06-06T11:00:00.000Z,1,1,13.29,3.86
2018-06-06T12:00:00.000Z,1.14,3,13.86,6.57
2018-06-06T13:00:00.000Z,1.43,2,17.57,6.29
2018-06-06T14:00:00.000Z,1.57,2,16.57,5.86
2018-06-06T15:00:00.000Z,2,2,19,6.29
2018-06-06T16:00:00.000Z,2.86,4,20.71,6.43
2018-06-06T17:00:00.000Z,3.29,3,23.43,7
2018-06-06T18:00:00.000Z,3.14,0,22.14,7.43
2018-06-06T19:00:00.000Z,2.86,2,22,4
2018-06-06T20:00:00.000Z,2.43,0,17.71,3.71
2018-06-06T21:00:00.000Z,2.43,2,19.29,4
2018-06-06T22:00:00.000Z,2.57,2,21.86,4.86
2018-06-06T23:00:00.000Z,1.57,0,18.57,4.29
2018-06-07T00:00:00.000Z,1.71,2,15.57,4.14
2018-06-07T01:00:00.000Z,2.43,2,15.57,5
2018-06-07T02:00:00.000Z,2.29,1,14.29,4.71
2018-06-07T03:00:00.000Z,2.29,0,17,4.86
2018-06-07T04:00:00.000Z,2.14,1,13.71,4.86
2018-06-07T05:00:00.000Z,1.57,0,10,3.57
2018-06-07T06:00:00.000Z,1.86,1,12.71,3.43
2018-06-07T07:00:00.000Z,1.57,1,14.57,3.29
2018-06-07T08:00:00.000Z,0.86,0,13.14,2
2018-06-07T09:00:00.000Z,1,1,14.14,2.43
2018-06-07T10:00:00.000Z,1,0,12.14,2.71
2018-06-07T11:00:00.000Z,1,1,12.86,2.29
2018-06-07T12:00:00.000Z,1,0,13.86,2.43
2018-06-07T13:00:00.000Z,1.14,2,16.29,2.71
2018-06-07T14:00:00.000Z,1.29,2,15.57,2.71
2018-06-07T15:00:00.000Z,1.71,2,18.71,4
2018-06-07T16:00:00.000Z,1.71,1,21.29,3.71
2018-06-07T17:00:00.000Z,2.86,5,30,4.29
2018-06-07T18:00:00.000Z,3.14,3,32,4.86
2018-06-07T19:00:00.000Z,3.14,0,31.57,4.86
2018-06-07T20:00:00.000Z,3.14,3,31.29,5.71
2018-06-07T21:00:00.000Z,3.71,4,33.43,6.29
2018-06-07T22:00:00.000Z,3.29,0,30.43,4.86
2018-06-07T23:00:00.000Z,3,0,27.29,4.57
2018-06-08T00:00:00.000Z,1.86,0,18.43,3.43
2018-06-08T01:00:00.000Z,1.71,1,18.29,3.14
2018-06-08T02:00:00.000Z,1.86,1,16.86,3.14
2018-06-08T03:00:00.000Z,1.43,0,12.29,1.71
2018-06-08T04:00:00.000Z,0.57,1,10.86,0.86
2018-06-08T05:00:00.000Z,0.86,1,11.86,1.29
2018-06-08T06:00:00.000Z,1.57,1,13.71,2.43
2018-06-08T07:00:00.000Z,1.57,0,12.57,2.71
2018-06-08T08:00:00.000Z,1.57,1,11.43,2.57
2018-06-08T09:00:00.000Z,1.57,1,13,2.57
2018-06-08T10:00:00.000Z,1.57,0,15,2.57
2018-06-08T11:00:00.000Z,1.71,1,15.29,2.57
2018-06-08T12:00:00.000Z,2,2,17.29,3
2018-06-08T13:00:00.000Z,1.43,1,16.57,2.43
2018-06-08T14:00:00.000Z,1.86,1,20.57,3.71
2018-06-08T15:00:00.000Z,1.57,0,22.57,5.86
2018-06-08T16:00:00.000Z,1.43,0,23.71,6.57
2018-06-08T17:00:00.000Z,1.86,2,24.29,12.86
2018-06-08T18:00:00.000Z,2,2,26.29,13.86
2018-06-08T19:00:00.000Z,1.71,1,25.14,13.71
2018-06-08T20:00:00.000Z,2.29,3,27.57,14.57
2018-06-08T21:00:00.000Z,1.86,0,30.14,13
2018-06-08T22:00:00.000Z,1.86,0,28.43,10.57
2018-06-08T23:00:00.000Z,2.71,1,27.29,10.86
2018-06-09T00:00:00.000Z,2.29,0,24.71,4.86
2018-06-09T01:00:00.000Z,1.86,0,20.29,3.57
2018-06-09T02:00:00.000Z,1.57,0,18.29,2.86
2018-06-09T03:00:00.000Z,0.86,0,14.43,1.57
2018-06-09T04:00:00.000Z,0.86,0,8.14,1.71
2018-06-09T05:00:00.000Z,0.86,0,6,1.71
2018-06-09T06:00:00.000Z,0,0,5.14,0.71
2018-06-09T07:00:00.000Z,0,0,5.14,0.43
2018-06-09T08:00:00.000Z,0,0,5.57,0.43
2018-06-09T09:00:00.000Z,0,0,9,0.43
2018-06-09T10:00:00.000Z,0,0,10,0.86
2018-06-09T11:00:00.000Z,0,0,11.71,0.86
2018-06-09T12:00:00.000Z,0,0,15.71,1
2018-06-09T13:00:00.000Z,0,0,16.71,1
2018-06-09T14:00:00.000Z,0,0,20,1
2018-06-09T15:00:00.000Z,0,0,19.71,1.14
2018-06-09T16:00:00.000Z,0,0,17,1.14
2018-06-09T17:00:00.000Z,0,0,16.57,0.57
2018-06-09T18:00:00.000Z,0.29,1,19.43,0.86
2018-06-09T19:00:00.000Z,0.71,2,18.14,1.14
2018-06-09T20:00:00.000Z,1.57,2,18.14,2.14
2018-06-09T21:00:00.000Z,3.57,1,20,4.14
2018-06-09T22:00:00.000Z,4,1,21,4.43
2018-06-09T23:00:00.000Z,4.14,1,20.86,4.57
2018-06-10T00:00:00.000Z,4.29,1,20,4.71
2018-06-10T01:00:00.000Z,4.57,2,16.29,4.86
2018-06-10T02:00:00.000Z,4.14,0,14.43,4.43
2018-06-10T03:00:00.000Z,3.29,0,12,3.29
2018-06-10T04:00:00.000Z,1.29,0,6.86,1.29
2018-06-10T05:00:00.000Z,0.86,0,5.29,0.86
2018-06-10T06:00:00.000Z,0.71,0,5.86,0.71
2018-06-10T07:00:00.000Z,0.57,0,7.57,0.71
2018-06-10T08:00:00.000Z,0,0,8.43,0.14
2018-06-10T09:00:00.000Z,0.14,1,8.86,0.29
2018-06-10T10:00:00.000Z,0.14,0,9.43,0.29
2018-06-10T11:00:00.000Z,0.14,0,9,0.29
2018-06-10T12:00:00.000Z,0.14,0,10.29,0.29
2018-06-10T13:00:00.000Z,0.14,0,9.86,0.29
2018-06-10T14:00:00.000Z,0.14,0,7.71,0.29
2018-06-10T15:00:00.000Z,0.14,0,5.57,0.29
2018-06-10T16:00:00.000Z,0,0,5.57,0.14
2018-06-10T17:00:00.000Z,0,0,5.86,0.14
2018-06-10T18:00:00.000Z,0,0,7,0.29
2018-06-10T19:00:00.000Z,0,0,5.71,0.29
2018-06-10T20:00:00.000Z,0.57,1,6.14,0.86
2018-06-10T21:00:00.000Z,0.57,0,6.71,0.71
2018-06-10T22:00:00.000Z,0.57,0,7.86,0.86
2018-06-10T23:00:00.000Z,1.14,1,8.43,1.86
2018-06-11T00:00:00.000Z,1.14,0,8.43,2.43
2018-06-11T01:00:00.000Z,1.14,0,7.86,2.57
2018-06-11T02:00:00.000Z,1.14,0,10.43,2.57
2018-06-11T03:00:00.000Z,0.57,0,9.29,2.43
2018-06-11T04:00:00.000Z,0.57,0,9,2.43
2018-06-11T05:00:00.000Z,1,2,10.14,2.71
2018-06-11T06:00:00.000Z,0.43,0,9,1.86
2018-06-11T07:00:00.000Z,1.29,2,10.71,2.71
2018-06-11T08:00:00.000Z,1.86,2,12,3
2018-06-11T09:00:00.000Z,2.57,3,11.86,3.71
2018-06-11T10:00:00.000Z,3.43,3,16.14,4.14
2018-06-11T11:00:00.000Z,3.57,1,18.57,4.86
2018-06-11T12:00:00.000Z,4.14,2,20.43,6.14
2018-06-11T13:00:00.000Z,5.14,2,25.43,7.86
2018-06-11T14:00:00.000Z,4.43,1,24.71,6.71
2018-06-11T15:00:00.000Z,4.57,3,25.86,7
2018-06-11T16:00:00.000Z,4.14,2,25.86,6.71
2018-06-11T17:00:00.000Z,3.29,0,24,5.86
2018-06-11T18:00:00.000Z,3.57,2,25.14,5.86
2018-06-11T19:00:00.000Z,3.29,4,24.71,5.43
2018-06-11T20:00:00.000Z,2.43,1,23.14,4.86
2018-06-11T21:00:00.000Z,2.43,1,24.14,4.86
2018-06-11T22:00:00.000Z,1.71,0,23.14,4.29
2018-06-11T23:00:00.000Z,1.57,1,21.57,4.43
2018-06-12T00:00:00.000Z,2.43,2,21.71,5.71
2018-06-12T01:00:00.000Z,2,0,19.57,5.29
2018-06-12T02:00:00.000Z,1.29,0,15.43,4
2018-06-12T03:00:00.000Z,1.29,1,12.71,2.86
2018-06-12T04:00:00.000Z,1.29,1,11.14,2.71
2018-06-12T05:00:00.000Z,1.43,1,11.14,2.57
2018-06-12T06:00:00.000Z,1.43,1,12.43,2.14
2018-06-12T07:00:00.000Z,0.86,2,11,1.14
2018-06-12T08:00:00.000Z,1,1,13.29,1.29
2018-06-12T09:00:00.000Z,1.14,1,14.71,1.43
2018-06-12T10:00:00.000Z,1.29,1,15.43,1.57
2018-06-12T11:00:00.000Z,1.14,0,15.57,1.57
2018-06-12T12:00:00.000Z,1.57,2,15.57,2
2018-06-12T13:00:00.000Z,1.43,0,13.71,2.14
2018-06-12T14:00:00.000Z,1.14,0,14.86,2.43
2018-06-12T15:00:00.000Z,3,6,23.43,4.14
2018-06-12T16:00:00.000Z,4.29,4,26.43,5.43
2018-06-12T17:00:00.000Z,4.29,1,28.71,5.43
2018-06-12T18:00:00.000Z,4.43,1,33.14,6.14
2018-06-12T19:00:00.000Z,4.43,3,38,6.71
2018-06-12T20:00:00.000Z,5.29,5,41.43,8.86
2018-06-12T21:00:00.000Z,5.71,3,43.14,9
2018-06-12T22:00:00.000Z,4,1,33,7.86
2018-06-12T23:00:00.000Z,2.86,2,31.14,6.86
2018-06-13T00:00:00.000Z,2.86,1,29.14,7.29
2018-06-13T01:00:00.000Z,2.86,1,24.43,6.71
2018-06-13T02:00:00.000Z,2.29,0,19.29,6.57
2018-06-13T03:00:00.000Z,1.43,0,15.86,4.14
2018-06-13T04:00:00.000Z,1,0,11.86,3.43
2018-06-13T05:00:00.000Z,0.86,1,9.57,2.57
2018-06-13T06:00:00.000Z,0.57,0,9,2.14
2018-06-13T07:00:00.000Z,0.29,0,8.14,2
2018-06-13T08:00:00.000Z,0.29,1,8.29,2.57
2018-06-13T09:00:00.000Z,0.29,0,8.29,2
2018-06-13T10:00:00.000Z,0.29,0,9.14,2
2018-06-13T11:00:00.000Z,0.29,0,12,3.29
2018-06-13T12:00:00.000Z,0.43,1,15,4.86
2018-06-13T13:00:00.000Z,1.71,2,18.43,7.29
2018-06-13T14:00:00.000Z,2.14,1,19.57,8.29
2018-06-13T15:00:00.000Z,2.29,2,22.43,9
2018-06-13T16:00:00.000Z,2.29,0,23,8.57
2018-06-13T17:00:00.000Z,3.14,2,29.14,10.29
2018-06-13T18:00:00.000Z,3.71,3,31.43,9.86
2018-06-13T19:00:00.000Z,3.57,1,31.71,8.57
2018-06-13T20:00:00.000Z,2.86,3,29.71,6.71
2018-06-13T21:00:00.000Z,2.71,2,29.57,5.43
2018-06-13T22:00:00.000Z,2.57,1,28.14,5
2018-06-13T23:00:00.000Z,2.57,0,26.86,5.43
2018-06-14T00:00:00.000Z,2.14,2,23.43,4.86
2018-06-14T01:00:00.000Z,2.29,4,20.86,5.29
2018-06-14T02:00:00.000Z,2.14,0,19.14,5.71
2018-06-14T03:00:00.000Z,1.86,2,18.86,5.43
2018-06-14T04:00:00.000Z,1.57,0,19.43,5.14
2018-06-14T05:00:00.000Z,1.43,0,17,4.43
2018-06-14T06:00:00.000Z,1.43,0,17.14,5.43
2018-06-14T07:00:00.000Z,1.14,1,14.86,4.86
2018-06-14T08:00:00.000Z,0.43,0,13.71,6
2018-06-14T09:00:00.000Z,0.71,2,13.29,5.57
2018-06-14T10:00:00.000Z,0.43,0,12.29,5.57
2018-06-14T11:00:00.000Z,0.43,0,10.86,6.57
2018-06-14T12:00:00.000Z,0.57,1,12,6.71
2018-06-14T13:00:00.000Z,0.57,0,12.14,6.57
2018-06-14T14:00:00.000Z,3.71,3,20.43,9.43
2018-06-14T15:00:00.000Z,4,2,20.71,7.29
2018-06-14T16:00:00.000Z,4.14,3,20.29,7.29
2018-06-14T17:00:00.000Z,5.71,6,23.57,8.71
2018-06-14T18:00:00.000Z,6,1,24.71,9.14
2018-06-14T19:00:00.000Z,6.29,3,27.86,9.29
2018-06-14T20:00:00.000Z,8.43,4,32.71,10.86
2018-06-14T21:00:00.000Z,7.43,3,29.71,9.86
2018-06-14T22:00:00.000Z,7.57,2,31.29,10
2018-06-14T23:00:00.000Z,7.29,1,31.71,9.71
2018-06-15T00:00:00.000Z,6.14,2,27.86,8.57
2018-06-15T01:00:00.000Z,6.14,1,26.29,7.43
2018-06-15T02:00:00.000Z,5.71,0,22.43,7.29
2018-06-15T03:00:00.000Z,3.71,1,16.86,4.57
2018-06-15T04:00:00.000Z,1.43,0,10.43,2.14
2018-06-15T05:00:00.000Z,1,0,7,1.86
2018-06-15T06:00:00.000Z,0.86,0,6.43,1.86
2018-06-15T07:00:00.000Z,0.71,2,6.57,1.57
2018-06-15T08:00:00.000Z,0.71,2,6.29,1.57
2018-06-15T09:00:00.000Z,0.71,0,7.14,1.14
2018-06-15T10:00:00.000Z,0.57,0,7.71,1.71
2018-06-15T11:00:00.000Z,0.57,0,7.57,1.71
2018-06-15T12:00:00.000Z,0.57,0,8.57,1.57
2018-06-15T13:00:00.000Z,1.71,3,13.14,3
2018-06-15T14:00:00.000Z,1.71,1,14.71,3
2018-06-15T15:00:00.000Z,1.43,0,20.14,3.14
2018-06-15T16:00:00.000Z,2,2,23,3.57
2018-06-15T17:00:00.000Z,2.29,2,24.71,3.14
2018-06-15T18:00:00.000Z,2.86,2,31.43,3.71
2018-06-15T19:00:00.000Z,3,1,35.71,4.71
2018-06-15T20:00:00.000Z,1.86,0,33.29,3.14
2018-06-15T21:00:00.000Z,2.43,2,36.43,3.71
2018-06-15T22:00:00.000Z,2.71,1,32.43,3.57
2018-06-15T23:00:00.000Z,2.14,0,30.71,4.29
2018-06-16T00:00:00.000Z,2,1,29.43,4.14
2018-06-16T01:00:00.000Z,1.86,2,23.57,4.14
2018-06-16T02:00:00.000Z,1.71,0,18.71,3.29
2018-06-16T03:00:00.000Z,1.71,0,16,3.29
2018-06-16T04:00:00.000Z,1.14,2,10.14,2.71
2018-06-16T05:00:00.000Z,0.86,0,9.29,2.43
2018-06-16T06:00:00.000Z,0.86,0,7,1.14
2018-06-16T07:00:00.000Z,0.71,0,5.57,1
2018-06-16T08:00:00.000Z,0.29,0,4.29,0.43
2018-06-16T09:00:00.000Z,0.29,0,4,0.29
2018-06-16T10:00:00.000Z,0.29,0,4.14,0.29
2018-06-16T11:00:00.000Z,0,0,3.71,0
2018-06-16T12:00:00.000Z,0,0,2.14,0
2018-06-16T13:00:00.000Z,0,0,2.57,0
2018-06-16T14:00:00.000Z,0,0,2.43,0.14
2018-06-16T15:00:00.000Z,0,0,2.71,0.29
2018-06-16T16:00:00.000Z,0.14,1,2.57,0.43
2018-06-16T17:00:00.000Z,0.29,1,3.14,0.57
2018-06-16T18:00:00.000Z,0.86,2,5.71,1.14
2018-06-16T19:00:00.000Z,0.86,0,6.29,1.14
2018-06-16T20:00:00.000Z,1.29,1,6.71,1.86
2018-06-16T21:00:00.000Z,1.29,0,8,1.71
2018-06-16T22:00:00.000Z,1.43,1,8.43,1.71
2018-06-16T23:00:00.000Z,1.29,0,8.71,1.57
2018-06-17T00:00:00.000Z,1.14,0,10,1.43
2018-06-17T01:00:00.000Z,0.57,0,9.57,0.86
2018-06-17T02:00:00.000Z,0.57,0,10.14,0.86
2018-06-17T03:00:00.000Z,0.29,1,10.43,0.29
2018-06-17T04:00:00.000Z,0.29,0,9.43,0.29
2018-06-17T05:00:00.000Z,0.29,1,9.86,0.29
2018-06-17T06:00:00.000Z,0.43,1,11.71,0.43
2018-06-17T07:00:00.000Z,0.57,1,11,0.57
2018-06-17T08:00:00.000Z,0.71,1,9.43,0.71
2018-06-17T09:00:00.000Z,0.71,0,8.43,0.71
2018-06-17T10:00:00.000Z,0.57,0,7.43,0.57
2018-06-17T11:00:00.000Z,0.57,0,7.57,0.57
2018-06-17T12:00:00.000Z,0.71,1,7,0.86
2018-06-17T13:00:00.000Z,0.57,0,4.86,0.71
2018-06-17T14:00:00.000Z,0.43,0,4.43,0.57
2018-06-17T15:00:00.000Z,0.29,0,3.86,0.43
2018-06-17T16:00:00.000Z,0.29,0,3.86,0.43
2018-06-17T17:00:00.000Z,0.29,0,3.71,0.57
2018-06-17T18:00:00.000Z,0.29,0,3.57,0.57
2018-06-17T19:00:00.000Z,0,0,4,0.14
2018-06-17T20:00:00.000Z,0.14,1,5.14,0.29
2018-06-17T21:00:00.000Z,0.43,1,6.57,0.57
2018-06-17T22:00:00.000Z,0.43,0,7.71,0.57
2018-06-17T23:00:00.000Z,0.71,1,8.57,0.86
2018-06-18T00:00:00.000Z,1.14,2,9.29,1.14
2018-06-18T01:00:00.000Z,1.86,3,10.86,2
2018-06-18T02:00:00.000Z,2,1,10.43,3
2018-06-18T03:00:00.000Z,1.86,0,9.29,2.86
2018-06-18T04:00:00.000Z,1.71,1,7.29,2.71
2018-06-18T05:00:00.000Z,1.71,0,7,2.71
2018-06-18T06:00:00.000Z,1.43,0,6.29,2.43
2018-06-18T07:00:00.000Z,1,0,7.14,2.14
2018-06-18T08:00:00.000Z,0.29,0,6.14,1.43
2018-06-18T09:00:00.000Z,0.14,0,6.29,1.57
2018-06-18T10:00:00.000Z,0.14,0,8.14,1.57
2018-06-18T11:00:00.000Z,0.29,1,10.43,1.86
2018-06-18T12:00:00.000Z,1,3,12.71,4.71
2018-06-18T13:00:00.000Z,1.71,2,17.43,6.14
2018-06-18T14:00:00.000Z,1.71,0,17.71,10
2018-06-18T15:00:00.000Z,3.29,6,25.57,11.71
2018-06-18T16:00:00.000Z,3.43,1,26.29,12.57
2018-06-18T17:00:00.000Z,3.43,0,26.43,13.14
2018-06-18T18:00:00.000Z,3.14,0,24.71,13.14
2018-06-18T19:00:00.000Z,3,1,23.71,10.86
2018-06-18T20:00:00.000Z,2.71,2,23.57,9.86
2018-06-18T21:00:00.000Z,2.86,1,22.43,6
2018-06-18T22:00:00.000Z,2,3,16.14,4.86
2018-06-18T23:00:00.000Z,2.14,2,16.57,3.14
2018-06-19T00:00:00.000Z,2.14,0,14.86,2.57
2018-06-19T01:00:00.000Z,2.14,0,16.57,2.14
2018-06-19T02:00:00.000Z,1.57,0,15.43,1.57
2018-06-19T03:00:00.000Z,1.14,0,12.43,1.14
2018-06-19T04:00:00.000Z,1,0,12,1
2018-06-19T05:00:00.000Z,0.29,0,10.43,0.43
2018-06-19T06:00:00.000Z,0,0,9,0.14
2018-06-19T07:00:00.000Z,0,0,11.29,0.57
2018-06-19T08:00:00.000Z,0,0,9.86,1.86
2018-06-19T09:00:00.000Z,0.14,1,11.29,2.43
2018-06-19T10:00:00.000Z,0.14,0,11.43,2.43
2018-06-19T11:00:00.000Z,0.14,0,13.57,2.57
2018-06-19T12:00:00.000Z,0.14,0,16.71,2.57
2018-06-19T13:00:00.000Z,0.29,1,16.86,3
2018-06-19T14:00:00.000Z,0.57,2,18.14,3
2018-06-19T15:00:00.000Z,0.57,0,22,2.43
2018-06-19T16:00:00.000Z,0.43,0,25.86,1.86
2018-06-19T17:00:00.000Z,0.57,1,27.29,2
2018-06-19T18:00:00.000Z,1.14,3,28.57,2.71
2018-06-19T19:00:00.000Z,1.29,1,29.29,2.71
2018-06-19T20:00:00.000Z,1.29,1,34,2.43
2018-06-19T21:00:00.000Z,1.71,3,34.29,2.86
2018-06-19T22:00:00.000Z,1.71,0,33.14,2.14
2018-06-19T23:00:00.000Z,1.86,1,28.43,2.29
2018-06-20T00:00:00.000Z,1.71,0,26.43,2.14
2018-06-20T01:00:00.000Z,1.14,0,25,1.29
2018-06-20T02:00:00.000Z,1,0,21.43,1.43
2018-06-20T03:00:00.000Z,0.86,0,17.57,1.29
2018-06-20T04:00:00.000Z,0.14,0,14.43,0.43
2018-06-20T05:00:00.000Z,0.14,0,11.86,0.43
2018-06-20T06:00:00.000Z,0,0,13.43,0.29
2018-06-20T07:00:00.000Z,0,0,14.29,0.71
2018-06-20T08:00:00.000Z,0,0,12.29,0.71
2018-06-20T09:00:00.000Z,0,0,12.86,0.43
2018-06-20T10:00:00.000Z,0,0,13.29,0.43
2018-06-20T11:00:00.000Z,0,0,15.86,0.43
2018-06-20T12:00:00.000Z,0.14,1,16.57,0.57
2018-06-20T13:00:00.000Z,0.14,0,17.14,1.14
2018-06-20T14:00:00.000Z,0.57,2,19.86,1.14
2018-06-20T15:00:00.000Z,1,2,23.14,1.71
2018-06-20T16:00:00.000Z,1.14,1,24,1.86
2018-06-20T17:00:00.000Z,1.29,1,24.29,2
2018-06-20T18:00:00.000Z,1.29,0,23.14,2
2018-06-20T19:00:00.000Z,1.43,2,27,3
2018-06-20T20:00:00.000Z,1.71,2,26.86,3.14
2018-06-20T21:00:00.000Z,1.43,1,26.57,2.86
2018-06-20T22:00:00.000Z,1,0,24.29,2.29
2018-06-20T23:00:00.000Z,0.86,0,24.43,2.14
2018-06-21T00:00:00.000Z,0.86,1,23.14,2.29
2018-06-21T01:00:00.000Z,1.14,2,22.14,2.71
2018-06-21T02:00:00.000Z,1,1,16.86,1.71
2018-06-21T03:00:00.000Z,0.71,0,15,1.14
2018-06-21T04:00:00.000Z,0.71,1,11.57,1.14
2018-06-21T05:00:00.000Z,0.71,0,10.29,1.29
2018-06-21T06:00:00.000Z,0.71,0,8,1.43
2018-06-21T07:00:00.000Z,0.57,0,8.14,1.14
2018-06-21T08:00:00.000Z,0.29,0,7.57,0.71
2018-06-21T09:00:00.000Z,0.14,0,7.29,0.57
2018-06-21T10:00:00.000Z,0.14,0,7,0.57
2018-06-21T11:00:00.000Z,0,0,7,0.57
2018-06-21T12:00:00.000Z,0.14,1,9,1.71
2018-06-21T13:00:00.000Z,0.29,1,11.71,1.86
2018-06-21T14:00:00.000Z,1.14,2,16.43,2.71
2018-06-21T15:00:00.000Z,1.29,1,19.14,2.86
2018-06-21T16:00:00.000Z,1.29,0,22.71,3
2018-06-21T17:00:00.000Z,1.43,1,24.43,3
2018-06-21T18:00:00.000Z,1.71,1,27.29,3.71
2018-06-21T19:00:00.000Z,1.86,2,27.43,3
2018-06-21T20:00:00.000Z,1.71,0,26.86,5
2018-06-21T21:00:00.000Z,1.14,1,23.71,4.43
2018-06-21T22:00:00.000Z,1,0,20.71,4.43
2018-06-21T23:00:00.000Z,1,0,18.29,4.29
2018-06-22T00:00:00.000Z,0.86,0,16.29,4.14
2018-06-22T01:00:00.000Z,0.57,0,12.43,3.43
2018-06-22T02:00:00.000Z,0.71,1,12.86,3.29
2018-06-22T03:00:00.000Z,0.86,1,11.43,1.14
2018-06-22T04:00:00.000Z,0.57,0,11,0.86
2018-06-22T05:00:00.000Z,0.57,0,12.14,0.71
2018-06-22T06:00:00.000Z,0.57,0,14.14,0.71
2018-06-22T07:00:00.000Z,0.57,0,13.71,1.29
2018-06-22T08:00:00.000Z,0.57,0,15.14,1.29
2018-06-22T09:00:00.000Z,0.14,0,13.43,1.29
2018-06-22T10:00:00.000Z,0,0,18.14,1.14
2018-06-22T11:00:00.000Z,0,0,17.71,1.14
2018-06-22T12:00:00.000Z,0.14,1,18.43,1.29
2018-06-22T13:00:00.000Z,0.29,1,16.86,1.43
2018-06-22T14:00:00.000Z,2.86,3,24.43,3.57
2018-06-22T15:00:00.000Z,3.43,3,28.29,4.57
2018-06-22T16:00:00.000Z,3.43,0,29.29,7.14
2018-06-22T17:00:00.000Z,3.43,0,26.43,7.43
2018-06-22T18:00:00.000Z,3.43,0,29.29,7.86
2018-06-22T19:00:00.000Z,3.86,1,30.86,8.71
2018-06-22T20:00:00.000Z,4,1,33.71,9.57
2018-06-22T21:00:00.000Z,1.43,0,29.43,7.29
2018-06-22T22:00:00.000Z,0.86,0,26.29,6.29
2018-06-22T23:00:00.000Z,0.86,0,24.43,3.29
2018-06-23T00:00:00.000Z,1,1,26.29,3.14
2018-06-23T01:00:00.000Z,1,0,22.71,2.71
2018-06-23T02:00:00.000Z,0.57,1,19,1.86
2018-06-23T03:00:00.000Z,0.29,0,14.86,0.86
2018-06-23T04:00:00.000Z,0.29,0,10.86,0.43
2018-06-23T05:00:00.000Z,0.29,0,8.71,0.29
2018-06-23T06:00:00.000Z,0.29,0,10.57,0.29
2018-06-23T07:00:00.000Z,0.14,0,6,0.14
2018-06-23T08:00:00.000Z,0.14,0,5.14,0.43
2018-06-23T09:00:00.000Z,0,0,6.43,0.43
2018-06-23T10:00:00.000Z,0,0,5.71,0.43
2018-06-23T11:00:00.000Z,0,0,6.14,0.43
2018-06-23T12:00:00.000Z,0,0,6.43,1
2018-06-23T13:00:00.000Z,0.57,1,5.86,1.86
2018-06-23T14:00:00.000Z,0.57,0,6.29,1.86
2018-06-23T15:00:00.000Z,0.57,0,6.14,2.14
2018-06-23T16:00:00.000Z,0.57,0,5,2.14
2018-06-23T17:00:00.000Z,0.57,0,5,2.14
2018-06-23T18:00:00.000Z,0.57,0,4.86,2.14
2018-06-23T19:00:00.000Z,0.57,0,5.43,1.57
2018-06-23T20:00:00.000Z,0,0,4.86,0.71
2018-06-23T21:00:00.000Z,0.14,1,4.86,0.86
2018-06-23T22:00:00.000Z,0.14,0,5.29,0.29
2018-06-23T23:00:00.000Z,0.43,1,6.43,0.43
2018-06-24T00:00:00.000Z,0.43,0,7,0.43
2018-06-24T01:00:00.000Z,0.43,0,6.71,0.43
2018-06-24T02:00:00.000Z,0.43,0,5.86,0.43
2018-06-24T03:00:00.000Z,0.43,0,5.71,0.43
2018-06-24T04:00:00.000Z,0.29,0,5.57,1
2018-06-24T05:00:00.000Z,0.29,0,5,1
2018-06-24T06:00:00.000Z,0,0,3.57,0.71
2018-06-24T07:00:00.000Z,0,0,3.43,0.71
2018-06-24T08:00:00.000Z,0,0,3.71,0.71
2018-06-24T09:00:00.000Z,0,0,4.57,0.71
2018-06-24T10:00:00.000Z,0,0,5.43,0.71
2018-06-24T11:00:00.000Z,0,0,5.57,0.14
2018-06-24T12:00:00.000Z,0,0,6.29,0.14
2018-06-24T13:00:00.000Z,0.43,1,7.14,0.57
2018-06-24T14:00:00.000Z,1.57,1,9.29,1.71
2018-06-24T15:00:00.000Z,1.71,1,9.57,1.86
2018-06-24T16:00:00.000Z,3.43,2,12.29,3.57
2018-06-24T17:00:00.000Z,4,2,13,4.14
2018-06-24T18:00:00.000Z,4.29,1,15,4.29
2018-06-24T19:00:00.000Z,5,2,17.14,5.14
2018-06-24T20:00:00.000Z,4.86,2,20.71,5
2018-06-24T21:00:00.000Z,3.71,0,20.29,4
2018-06-24T22:00:00.000Z,3.57,0,20,3.86
2018-06-24T23:00:00.000Z,1.86,0,16.71,2.14
2018-06-25T00:00:00.000Z,1.43,1,15.86,1.71
2018-06-25T01:00:00.000Z,1.14,0,14.14,1.71
2018-06-25T02:00:00.000Z,0.43,0,11.43,1
2018-06-25T03:00:00.000Z,0.14,0,7,0.71
2018-06-25T04:00:00.000Z,0.14,0,5,0.57
2018-06-25T05:00:00.000Z,0.14,0,5,0.57
2018-06-25T06:00:00.000Z,0.14,0,6.29,0.57
2018-06-25T07:00:00.000Z,0,0,5.71,0.43
2018-06-25T08:00:00.000Z,0,0,7.86,0.43
2018-06-25T09:00:00.000Z,0,0,9.14,0.71
2018-06-25T10:00:00.000Z,0,0,10.14,1.29
2018-06-25T11:00:00.000Z,0.14,1,11.14,2.86
